,-74,34,15,-52,13,20,-48,1,39,-23,-9,33,-10,-19,20,4,-8,12,3,-9,0,0,0,1,-5,2,3,-4,10,13,-8,-3,5,-12,-9,7,1,-2,4,-11,-73,34,14,-51,22,37,-35,6,47,-10,-6,30,-7,-13,16,-2,-12,7,-1,-10,0,0,0,0,-4,3,-1,-11,7,15,-2,2,8,-8,-1,14,2,-1,5,-11
,-73,32,10,-57,15,33,-33,9,43,-20,-13,24,-18,-30,0,-15,-20,6,2,-8,0,0,0,0,-2,5,0,-11,7,16,-1,3,9,-3,4,15,2,-1,6,-11,-72,34,17,-48,19,29,-34,15,48,-20,-9,34,-7,-21,7,-12,-18,11,9,-3,2,1,0,0,-5,3,3,-9,2,6,-11,-7,1,-13,-8,5,-6,-7,5,-11
,-73,35,13,-57,11,26,-39,9,45,-22,-14,29,-7,-17,11,-11,-23,2,0,-7,1,0,0,0,-5,5,6,-6,1,2,-14,-6,1,-13,-7,5,-8,-9,3,-11,-75,32,15,-51,16,33,-32,6,39,-14,-4,30,-9,-16,11,-12,-21,2,-4,-11,-1,0,1,1,-4,1,-1,-9,6,9,-7,2,11,-3,-1,7,-3,-1,9,-11
,-72,38,19,-49,20,37,-30,11,45,-17,-15,18,-18,-21,9,-11,-20,4,-2,-9,0,0,0,-1,-6,2,0,-10,4,8,-13,-7,8,-1,1,10,0,0,7,-11,-73,35,19,-46,23,41,-25,12,43,-17,-12,21,-16,-18,19,1,-12,8,2,-7,1,0,0,-1,-7,3,4,-7,4,8,-11,-2,14,5,6,15,1,-6,1,-11
,-74,33,18,-50,12,23,-41,4,48,-3,2,33,-7,-12,19,-2,-15,6,3,-6,1,0,0,1,-2,7,5,-6,5,5,-13,0,14,-2,-1,12,1,-3,7,-11,-75,36,20,-51,7,18,-39,17,60,-2,0,30,-9,-10,23,1,-14,7,2,-6,1,0,1,-1,-6,3,3,-8,6,8,-15,-10,3,-7,-2,10,1,0,6,-11
,-75,36,23,-46,15,28,-38,4,48,-3,0,31,-6,-12,17,-1,-14,4,0,-7,0,0,0,-2,-6,4,2,-8,5,7,-13,-7,6,-3,1,12,4,1,6,-11,-74,37,21,-50,11,24,-40,1,38,-17,-8,27,-12,-21,10,-8,-20,0,-2,-6,2,0,0,-1,-5,5,4,-4,8,8,-11,-4,4,-11,-5,9,-1,-3,6,-11
,-73,34,16,-50,17,31,-33,8,39,-21,-8,31,-8,-14,21,4,-12,5,1,-5,1,0,0,-1,-3,8,9,-2,6,5,-10,-1,4,-13,-6,7,-2,0,9,-11,-78,32,21,-42,20,36,-23,18,47,-11,-3,28,-8,-12,14,-7,-13,10,1,-9,0,0,0,-2,-6,6,6,-8,1,4,-11,-3,4,-12,-7,6,-2,0,5,-11
,-77,31,18,-47,15,24,-43,0,42,-11,-5,28,-12,-19,13,-7,-21,0,-2,-9,-1,0,0,-2,-5,5,5,-5,4,2,-19,-12,-2,-16,-11,3,-5,-5,3,-11,-75,33,18,-48,15,25,-40,11,55,-7,-9,28,-1,-6,20,-3,-17,1,-4,-10,-1,0,0,-1,-5,6,6,-5,9,12,-7,-1,6,-12,-8,8,-2,-6,3,-11
,-75,38,23,-44,21,28,-39,13,54,-12,-10,32,2,-2,24,-1,-14,4,-5,-11,1,1,0,-1,-6,3,4,-6,7,12,-7,-1,8,-11,-10,4,-1,-1,6,-11,-72,35,14,-48,29,38,-34,15,50,-21,-18,19,-17,-17,17,-4,-13,9,0,-7,3,1,0,0,-3,7,1,-14,3,11,-9,1,12,-9,-10,4,-3,-4,4,-11
,-71,37,20,-40,28,33,-38,6,39,-19,0,44,-2,-15,20,4,-8,9,1,-7,2,1,0,0,-3,6,4,-7,8,10,-10,1,14,-4,-3,11,0,-5,3,-11,-73,34,16,-54,8,23,-34,9,35,-23,-2,37,-12,-23,12,-5,-15,5,-1,-10,0,0,0,-1,-2,10,8,-4,12,13,-12,-3,13,-1,-4,4,-7,-7,5,-11
