 -9,  1,  -1,  1,  1,  -6,  6,  8,  -9,  0,  5,  -10,  1,  15,  -1,  1,  14,  3,  1,  9, 
 -6,  -35,  53,  25,  -51,  -22,  -28,  -77,  -26,  28,  17,  26,  9,  -40,  -17,  10,  -26,  -25,  9,  -1, 
 -8,  2,  -1,  2,  1,  -8,  5,  7,  -12,  -2,  7,  -12,  -5,  10,  -3,  -3,  11,  4,  0,  7, 
 -6,  -38,  53,  30,  -47,  -21,  -25,  -75,  -30,  30,  25,  24,  4,  -33,  -8,  6,  -32,  -25,  7,  -2, 
 -7,  2,  -2,  2,  0,  -8,  7,  8,  -9,  3,  8,  -15,  -2,  21,  3,  -4,  9,  4,  4,  11, 
 -6,  -42,  54,  33,  -43,  -14,  -16,  -71,  -30,  29,  29,  39,  19,  -31,  -14,  7,  -28,  -24,  8,  0, 
 -6,  3,  -1,  1,  0,  -6,  8,  5,  -16,  -1,  8,  -13,  -6,  13,  3,  3,  12,  -1,  -5,  6, 
 -7,  -45,  56,  33,  -47,  -15,  -13,  -67,  -27,  24,  18,  37,  27,  -27,  -14,  10,  -24,  -22,  9,  -1, 
 -7,  4,  0,  2,  2,  -5,  6,  3,  -14,  1,  8,  -14,  -5,  16,  3,  5,  17,  3,  -4,  5, 
 -8,  -52,  51,  34,  -41,  -10,  -15,  -72,  -23,  33,  13,  19,  15,  -28,  -19,  0,  -27,  -19,  10,  -3, 
 -7,  4,  0,  1,  1,  -5,  9,  7,  -11,  5,  9,  -13,  3,  22,  0,  -2,  15,  2,  -6,  5, 
 -9,  -57,  49,  30,  -43,  6,  4,  -66,  -18,  39,  6,  12,  25,  -20,  -24,  -2,  -23,  -18,  9,  1, 
 -4,  5,  1,  1,  1,  -6,  5,  6,  -5,  10,  14,  -7,  3,  16,  -3,  -6,  6,  -3,  -4,  7, 
 -10,  -62,  43,  26,  -41,  10,  10,  -54,  -4,  40,  -8,  -1,  29,  -4,  -5,  16,  -10,  -14,  8,  1, 
 -5,  3,  0,  1,  1,  -5,  6,  5,  -12,  -2,  3,  -12,  -1,  11,  -4,  0,  10,  -6,  -9,  5, 
 -10,  -64,  36,  23,  -34,  18,  13,  -45,  14,  50,  -16,  -10,  30,  -7,  -21,  5,  -7,  -10,  8,  1, 
 -6,  1,  -1,  1,  0,  -6,  4,  3,  -10,  3,  7,  -12,  -4,  8,  -6,  -1,  12,  -1,  -4,  6, 
 -10,  -70,  26,  13,  -42,  16,  15,  -44,  6,  34,  -29,  -13,  33,  -4,  -21,  4,  -7,  -8,  11,  1, 
 -8,  0,  -1,  1,  1,  -6,  4,  8,  -2,  5,  6,  -8,  2,  10,  -7,  -4,  7,  -2,  -2,  8, 
 -10,  -65,  27,  11,  -44,  11,  16,  -41,  -2,  24,  -25,  -7,  29,  -7,  -16,  5,  -14,  -15,  11,  4, 
 -8,  -1,  -1,  1,  -1,  -7,  3,  3,  -10,  -4,  -1,  -10,  3,  9,  -6,  -1,  9,  -1,  -3,  5, 
 -9,  -66,  19,  5,  -43,  17,  28,  -26,  3,  22,  -25,  -3,  35,  -3,  -16,  6,  -7,  -8,  13,  6, 
 -4,  0,  -1,  0,  -3,  -9,  2,  5,  -7,  -4,  -9,  -23,  -9,  0,  -13,  -6,  8,  -1,  -2,  5, 
 -10,  -68,  17,  3,  -45,  19,  37,  -11,  22,  39,  -12,  2,  29,  -10,  -12,  16,  -6,  -16,  5,  1, 
 -7,  0,  0,  0,  -2,  -9,  1,  4,  -6,  1,  2,  -14,  -8,  1,  -9,  -6,  2,  -5,  -2,  5, 
 -9,  -71,  11,  -2,  -49,  9,  25,  -16,  21,  31,  -25,  -6,  29,  -6,  -16,  1,  -15,  -10,  12,  3, 
 -4,  3,  0,  0,  -4,  -10,  1,  3,  -6,  5,  3,  -15,  -4,  5,  -10,  -8,  0,  -13,  -9,  4, 
 -9,  -69,  11,  -6,  -56,  7,  30,  -14,  17,  35,  -14,  -3,  28,  -7,  -20,  1,  -5,  -4,  14,  7, 
 -1,  2,  0,  0,  -3,  -8,  -1,  -3,  -10,  2,  1,  -17,  -7,  2,  -7,  1,  9,  -6,  -6,  5, 
 -10,  -71,  19,  5,  -48,  15,  36,  -19,  11,  38,  -12,  -8,  21,  -9,  -18,  4,  -6,  -7,  9,  3, 
 -2,  2,  0,  0,  -4,  -10,  -3,  -4,  -11,  2,  1,  -13,  -3,  3,  -11,  -4,  8,  -2,  -3,  5, 
 -10,  -71,  19,  5,  -47,  15,  30,  -18,  28,  59,  6,  12,  41,  4,  -9,  10,  -6,  -10,  8,  1, 
 -5,  2,  0,  0,  -3,  -8,  3,  6,  -4,  1,  -1,  -13,  3,  12,  -5,  0,  8,  -6,  -8,  4, 
 -10,  -70,  18,  -1,  -54,  13,  31,  -17,  23,  44,  -16,  -2,  35,  -7,  -19,  11,  -2,  -9,  12,  10, 
 0,  2,  0,  1,  0,  -4,  2,  -1,  -11,  -2,  0,  -10,  2,  7,  -9,  -3,  5,  -6,  -6,  3, 
 -11,  -73,  25,  11,  -49,  16,  37,  -19,  15,  43,  -14,  -11,  20,  -10,  -11,  21,  4,  -9,  9,  6, 
 -3,  0,  0,  0,  -1,  -2,  8,  5,  -6,  6,  7,  -7,  4,  12,  -4,  0,  9,  -5,  -7,  4, 
 -11,  -67,  40,  22,  -47,  18,  36,  -33,  -6,  28,  -20,  -12,  16,  -25,  -35,  -5,  -17,  -18,  9,  8, 
 -3,  0,  -1,  1,  1,  0,  10,  8,  -5,  2,  3,  -5,  7,  10,  -8,  -2,  10,  -2,  -4,  5, 
 -10,  -61,  48,  28,  -43,  21,  33,  -43,  -12,  31,  -12,  -6,  22,  -14,  -23,  1,  -17,  -18,  8,  4, 
 -3,  3,  0,  0,  -1,  -4,  9,  8,  -6,  4,  8,  -9,  -2,  5,  -11,  -5,  9,  -4,  -8,  3, 
 -10,  -62,  48,  28,  -48,  3,  4,  -66,  -18,  35,  -7,  -5,  14,  -25,  -27,  0,  -20,  -21,  3,  -3, 
 -5,  5,  1,  0,  -1,  -4,  7,  4,  -13,  2,  9,  -11,  -9,  -2,  -15,  -6,  8,  -7,  -12,  0, 
 -10,  -60,  52,  33,  -44,  8,  9,  -68,  -27,  27,  -11,  -4,  18,  -25,  -32,  -5,  -22,  -23,  2,  -1, 
 -5,  3,  0,  1,  0,  -5,  6,  5,  -9,  4,  11,  -4,  0,  4,  -14,  -7,  8,  -5,  -8,  2, 
 -10,  -59,  56,  33,  -45,  11,  9,  -68,  -19,  35,  -13,  -5,  23,  -25,  -33,  1,  -17,  -25,  3,  2, 
 -4,  4,  1,  0,  -1,  -5,  6,  5,  -8,  3,  7,  -9,  -4,  3,  -10,  -3,  7,  -10,  -13,  2, 
 -10,  -60,  55,  36,  -43,  7,  6,  -67,  -20,  32,  -11,  -6,  18,  -22,  -24,  1,  -22,  -23,  8,  3, 
 -6,  3,  1,  0,  -1,  -3,  9,  5,  -9,  7,  11,  -13,  -7,  6,  -7,  -3,  8,  -10,  -14,  2, 
 -10,  -63,  51,  33,  -44,  4,  3,  -71,  -31,  16,  -20,  -5,  18,  -25,  -27,  -5,  -30,  -26,  6,  -1, 
 -7,  4,  1,  1,  0,  -4,  12,  14,  -3,  9,  16,  -4,  2,  13,  -3,  -2,  10,  -5,  -10,  5, 
 -10,  -65,  50,  33,  -50,  -6,  -1,  -70,  -35,  11,  -18,  -3,  15,  -29,  -34,  -14,  -31,  -21,  9,  -1, 
 -8,  3,  0,  1,  0,  -4,  10,  12,  -5,  7,  15,  -5,  -3,  4,  -8,  2,  14,  -3,  -8,  6, 
 -10,  -64,  52,  36,  -44,  6,  11,  -60,  -22,  24,  -9,  4,  23,  -22,  -25,  0,  -22,  -21,  8,  1, 
 -5,  5,  1,  0,  -1,  -4,  11,  10,  -9,  4,  12,  -10,  -5,  8,  -7,  -5,  9,  -3,  -9,  2, 
 -10,  -66,  52,  36,  -42,  11,  19,  -51,  -15,  25,  -11,  6,  28,  -17,  -16,  6,  -24,  -21,  14,  6, 
 -4,  5,  2,  0,  -2,  -6,  9,  9,  -7,  7,  10,  -18,  -12,  9,  -3,  -4,  7,  -7,  -13,  0, 
 -11,  -72,  45,  32,  -45,  11,  28,  -41,  -12,  33,  0,  6,  22,  -12,  -10,  4,  -24,  -19,  13,  4, 
 -6,  3,  1,  0,  -3,  -4,  10,  4,  -13,  5,  11,  -14,  -7,  8,  -7,  -4,  11,  -4,  -13,  -3, 
 -11,  -73,  42,  32,  -40,  16,  28,  -41,  -13,  24,  -12,  5,  32,  -7,  -15,  1,  -23,  -20,  9,  1, 
 -6,  4,  1,  0,  -1,  -4,  9,  7,  -7,  9,  11,  -16,  -7,  10,  -10,  -9,  11,  1,  -9,  0, 
 -11,  -75,  38,  27,  -38,  26,  35,  -37,  -2,  31,  -21,  -2,  34,  -14,  -27,  4,  -13,  -20,  6,  3, 
 -5,  2,  1,  0,  0,  -3,  5,  4,  -4,  13,  16,  -10,  -7,  5,  -9,  -7,  8,  0,  -6,  1, 
 -11,  -73,  42,  25,  -49,  12,  25,  -44,  -4,  38,  -5,  10,  35,  -18,  -28,  5,  -12,  -21,  5,  3, 
 -4,  4,  1,  0,  0,  -5,  1,  -2,  -11,  6,  12,  -6,  3,  17,  2,  -1,  7,  -1,  -2,  4, 
 -11,  -76,  39,  19,  -55,  10,  21,  -50,  -3,  43,  -5,  7,  35,  -15,  -21,  12,  -11,  -21,  4,  -1, 
 -7,  2,  1,  0,  -1,  -8,  -1,  -1,  -9,  8,  12,  -6,  6,  16,  -2,  3,  18,  6,  0,  7, 
 -12,  -78,  40,  20,  -54,  14,  22,  -56,  -7,  47,  -1,  9,  39,  -8,  -18,  10,  -14,  -22,  6,  -1, 
 -10,  1,  1,  0,  -2,  -8,  3,  9,  3,  13,  12,  -6,  3,  11,  -4,  2,  13,  -2,  -4,  7, 
 -11,  -81,  38,  17,  -60,  10,  22,  -55,  -5,  50,  -1,  7,  43,  -3,  -16,  11,  -17,  -29,  1,  0, 
 -9,  0,  1,  0,  0,  -7,  1,  8,  0,  5,  3,  -13,  -2,  8,  -6,  -3,  7,  -4,  -2,  9, 
 -11,  -78,  40,  21,  -55,  16,  37,  -31,  12,  60,  7,  10,  39,  -3,  -8,  22,  -2,  -17,  3,  -3, 
 -10,  1,  1,  0,  -2,  -6,  2,  1,  -8,  5,  7,  -9,  2,  11,  -7,  -2,  13,  3,  1,  9, 
 -11,  -76,  43,  28,  -50,  13,  34,  -29,  11,  49,  -3,  7,  36,  -11,  -17,  16,  -4,  -15,  8,  2, 
 -8,  1,  1,  0,  -1,  -4,  5,  4,  -6,  8,  10,  -7,  3,  9,  -14,  -13,  3,  -4,  -3,  6, 
 -11,  -80,  35,  23,  -46,  17,  29,  -40,  0,  40,  -10,  -1,  27,  -16,  -19,  10,  -12,  -17,  11,  5, 
 -7,  1,  1,  0,  -2,  -8,  2,  4,  -4,  7,  7,  -9,  5,  13,  -10,  -12,  2,  -4,  -5,  4, 
 -12,  -81,  36,  21,  -47,  21,  29,  -44,  1,  41,  -16,  -3,  30,  -16,  -22,  9,  -15,  -20,  10,  4, 
 -7,  3,  1,  0,  -2,  -7,  4,  6,  -7,  1,  5,  -8,  4,  13,  -7,  -6,  10,  2,  0,  6, 
 -1,  1,  -38,  -13,  17,  -18,  -16,  21,  -3,  -17,  20,  17,  -9,  5,  11,  -3,  3,  6,  -4,  -1, 
 1,  -4,  -2,  -1,  -3,  -1,  -1,  -1,  -1,  -7,  -5,  1,  -5,  -5,  6,  3,  -6,  -3,  0,  -2, 
 2,  14,  -53,  -28,  26,  -13,  -22,  20,  -6,  -24,  18,  10,  -21,  3,  14,  -6,  6,  16,  3,  2, 
 5,  -1,  -1,  -1,  -4,  -3,  -4,  -3,  0,  -6,  -5,  2,  -4,  -7,  1,  -2,  -9,  -6,  -6,  -5, 
 2,  10,  -57,  -29,  36,  3,  -18,  19,  -2,  -31,  4,  13,  -12,  -1,  8,  -7,  0,  13,  10,  12, 
 12,  3,  -1,  0,  1,  1,  -5,  -8,  -2,  -5,  -8,  -1,  -2,  -6,  3,  7,  2,  0,  -2,  -6, 
 1,  1,  -56,  -26,  31,  -2,  -16,  21,  -5,  -37,  -5,  9,  -7,  3,  5,  -15,  -12,  2,  7,  10, 
 8,  2,  -1,  0,  3,  4,  0,  -2,  -3,  -2,  3,  0,  -9,  0,  8,  -2,  3,  15,  5,  -4, 
 -2,  -21,  -28,  3,  17,  -6,  4,  24,  4,  5,  30,  20,  15,  38,  30,  5,  7,  9,  4,  10, 
 10,  2,  0,  -1,  -2,  -1,  -7,  -9,  -3,  -2,  -1,  -2,  -12,  -11,  2,  3,  2,  7,  2,  -2, 
 -3,  -50,  51,  39,  -18,  41,  51,  -12,  20,  52,  5,  18,  60,  30,  14,  29,  6,  -3,  20,  18, 
 5,  4,  1,  0,  -3,  -7,  3,  4,  -12,  -9,  -6,  -13,  -1,  11,  0,  -3,  2,  -3,  -2,  2, 
 -4,  -35,  17,  19,  -6,  21,  29,  3,  20,  33,  5,  9,  31,  17,  6,  17,  13,  6,  11,  7, 
 2,  3,  1,  -1,  -2,  -6,  -3,  0,  -5,  -5,  -2,  -4,  -3,  -1,  -5,  -3,  1,  -2,  -3,  1, 
 -5,  -36,  8,  11,  -12,  9,  14,  -10,  5,  20,  -4,  -4,  17,  7,  -7,  0,  2,  1,  4,  1, 
 -2,  1,  0,  0,  0,  -4,  0,  5,  0,  -5,  -2,  0,  2,  1,  -4,  -1,  3,  0,  -2,  3, 
 -5,  -75,  9,  14,  -29,  8,  17,  -21,  20,  50,  -3,  5,  57,  23,  -27,  -14,  9,  17,  17,  -1, 
 -9,  -1,  0,  0,  -1,  -10,  2,  15,  -8,  -25,  -8,  2,  -1,  2,  -6,  -13,  -1,  2,  -8,  -2, 
 -5,  -82,  9,  18,  -28,  14,  29,  -17,  10,  35,  -16,  -8,  47,  24,  -23,  -15,  4,  17,  24,  7, 
 -5,  0,  0,  1,  -1,  -12,  -1,  15,  -10,  -31,  -11,  7,  7,  7,  -5,  -16,  -7,  -2,  -7,  1, 
 2,  17,  -25,  -10,  6,  -27,  -3,  31,  -16,  -24,  22,  -1,  -23,  13,  5,  -23,  4,  12,  -11,  -5, 
 6,  -1,  -2,  -1,  -1,  3,  -3,  -3,  6,  0,  -5,  5,  0,  -6,  4,  2,  -6,  2,  4,  -4, 
 4,  30,  -16,  -6,  7,  -31,  -7,  43,  -2,  -38,  3,  10,  -12,  -1,  0,  -9,  4,  4,  -8,  -1, 
 3,  -3,  -1,  -1,  0,  3,  -4,  0,  8,  -3,  -5,  9,  -1,  -10,  5,  5,  -7,  -1,  4,  -3, 
 4,  33,  -21,  -7,  25,  -9,  -2,  35,  -9,  -43,  -5,  1,  -14,  9,  9,  -14,  -2,  8,  -7,  -8, 
 1,  0,  -1,  0,  0,  0,  0,  3,  3,  -2,  3,  6,  -5,  -3,  6,  -1,  -3,  5,  1,  -3, 
 3,  20,  -23,  -1,  23,  -25,  -19,  30,  3,  -19,  13,  4,  -16,  9,  8,  -13,  2,  8,  -7,  -2, 
 3,  -2,  -1,  -1,  0,  2,  -4,  -2,  5,  -3,  -5,  5,  -2,  -8,  4,  3,  -5,  2,  3,  -3, 
 4,  29,  -31,  -19,  20,  -14,  -20,  18,  -3,  -24,  8,  5,  -19,  -5,  2,  -9,  -4,  0,  -6,  -2, 
 0,  -3,  -1,  -1,  1,  2,  -3,  1,  5,  -4,  -3,  7,  -1,  -6,  2,  0,  -4,  2,  2,  -1, 
 3,  25,  -29,  -4,  30,  -26,  -28,  33,  9,  -26,  8,  8,  -18,  0,  6,  -14,  -5,  3,  -7,  -5, 
 1,  -2,  -1,  -1,  0,  1,  -5,  -4,  3,  -6,  -7,  4,  -2,  -6,  7,  3,  -6,  3,  4,  -5, 
 2,  25,  -17,  -10,  6,  -22,  -2,  27,  -16,  -25,  22,  4,  -28,  4,  11,  -15,  -5,  7,  -6,  -5, 
 2,  -2,  -1,  -1,  0,  2,  -3,  -2,  6,  -1,  -6,  5,  2,  -7,  1,  5,  -2,  1,  3,  -2, 
 -6,  -35,  6,  -6,  -40,  -8,  15,  -4,  14,  33,  3,  -6,  11,  1,  -10,  0,  0,  -6,  1,  3, 
 0,  0,  0,  0,  -1,  -3,  -1,  2,  -2,  -1,  2,  -2,  -4,  -1,  -4,  -7,  -2,  0,  -1,  0, 
 -7,  -51,  11,  5,  -38,  -17,  -21,  -55,  -11,  30,  1,  14,  59,  35,  -2,  4,  8,  1,  3,  2, 
 -1,  1,  0,  0,  0,  -6,  -5,  -2,  -6,  -5,  0,  -2,  -4,  -7,  -11,  -3,  5,  0,  -2,  2, 
 0,  -14,  -37,  -6,  11,  -29,  -24,  11,  -13,  -30,  -5,  -9,  -15,  12,  9,  -16,  -6,  2,  -8,  -4, 
 0,  -4,  -1,  -1,  -1,  5,  1,  -4,  2,  2,  -1,  2,  -1,  -4,  5,  3,  -4,  2,  4,  -2, 
 2,  21,  -34,  -10,  35,  1,  -1,  32,  -11,  -45,  -9,  0,  -4,  21,  8,  -20,  1,  12,  -11,  -12, 
 0,  0,  0,  -1,  0,  3,  -3,  -2,  6,  2,  -3,  0,  -5,  -4,  7,  3,  -3,  3,  1,  -4, 
 1,  21,  -33,  -9,  37,  6,  4,  31,  -15,  -49,  -13,  -2,  -2,  24,  11,  -17,  2,  10,  -12,  -12, 
 0,  0,  0,  -1,  0,  2,  -3,  0,  9,  2,  -5,  0,  -5,  -6,  5,  4,  -1,  6,  2,  -4, 
 -3,  -38,  -41,  -21,  -10,  -19,  -19,  -8,  -5,  -2,  10,  19,  17,  -3,  -23,  -12,  10,  12,  3,  -1, 
 -4,  -3,  0,  -1,  1,  -1,  -7,  3,  13,  -1,  -8,  3,  -1,  -9,  3,  9,  -1,  -4,  0,  0, 
 -9,  -113,  -9,  2,  -53,  -11,  3,  -34,  4,  16,  -37,  -14,  26,  -12,  -17,  15,  2,  -7,  12,  6, 
 -3,  3,  1,  0,  -1,  -2,  13,  18,  8,  14,  12,  -9,  -11,  -6,  -13,  -3,  10,  4,  3,  7, 
 -10,  -113,  -7,  4,  -51,  -10,  2,  -38,  4,  24,  -28,  -9,  27,  -12,  -20,  13,  1,  -11,  5,  0, 
 -4,  3,  1,  0,  -1,  -3,  9,  13,  3,  11,  10,  -14,  -17,  -8,  -13,  -6,  7,  0,  -2,  3, 
 -10,  -111,  -5,  4,  -48,  1,  12,  -38,  0,  29,  -20,  -10,  23,  -13,  -22,  6,  -6,  -13,  3,  0, 
 -4,  3,  0,  0,  -2,  -6,  9,  15,  4,  12,  14,  -9,  -12,  -2,  -7,  -1,  11,  5,  2,  4, 
