 -4,  -29,  33,  2,  -48,  -13,  -42,  -105,  -36,  53,  47,  27,  2,  -27,  -5,  3,  -29,  -16,  9,  -11, 
 -13,  4,  0,  2,  2,  -10,  -2,  4,  -9,  -2,  6,  -3,  7,  11,  -11,  -4,  15,  -2,  -13,  1, 
 -4,  -26,  33,  2,  -50,  -20,  -42,  -97,  -37,  42,  40,  25,  0,  -28,  -5,  2,  -31,  -18,  7,  -11, 
 -13,  3,  0,  2,  2,  -10,  -1,  7,  -6,  1,  8,  -4,  5,  15,  -4,  -1,  16,  3,  -9,  0, 
 -4,  -25,  30,  0,  -48,  -19,  -43,  -99,  -37,  44,  40,  21,  -2,  -28,  -9,  -1,  -29,  -19,  5,  -10, 
 -12,  2,  0,  2,  2,  -8,  0,  7,  -5,  0,  6,  -3,  6,  15,  -1,  0,  14,  5,  -5,  1, 
 -4,  -25,  33,  3,  -48,  -22,  -45,  -96,  -32,  45,  39,  22,  -3,  -29,  -6,  2,  -27,  -15,  7,  -11, 
 -11,  4,  0,  2,  1,  -10,  1,  6,  -7,  1,  6,  -10,  2,  17,  -1,  -1,  15,  3,  -10,  0, 
 -4,  -24,  33,  4,  -49,  -26,  -42,  -86,  -31,  35,  33,  25,  3,  -25,  -3,  3,  -27,  -14,  7,  -12, 
 -12,  4,  0,  2,  0,  -12,  -1,  7,  -6,  -3,  0,  -14,  -3,  12,  -3,  -4,  11,  1,  -10,  -1, 
 -4,  -25,  31,  7,  -42,  -22,  -40,  -79,  -28,  28,  31,  32,  5,  -25,  0,  2,  -32,  -14,  8,  -14, 
 -11,  6,  0,  2,  0,  -15,  -1,  10,  -7,  -6,  -2,  -11,  3,  13,  -8,  -3,  14,  0,  -9,  3, 
 -5,  -29,  31,  1,  -55,  -27,  -34,  -75,  -29,  26,  27,  25,  -6,  -40,  -10,  0,  -32,  -15,  5,  -18, 
 -14,  4,  -1,  3,  2,  -11,  3,  11,  -6,  0,  10,  0,  6,  10,  -4,  9,  21,  -3,  -10,  7, 
 -5,  -30,  38,  7,  -56,  -23,  -22,  -65,  -27,  26,  34,  35,  -5,  -46,  -9,  11,  -21,  -7,  12,  -12, 
 -12,  5,  -1,  3,  1,  -10,  4,  7,  -12,  -2,  8,  -8,  3,  13,  -3,  5,  17,  -6,  -13,  6, 
 -6,  -34,  33,  10,  -49,  -22,  -22,  -61,  -25,  24,  24,  25,  -1,  -37,  -12,  5,  -25,  -15,  8,  -7, 
 -9,  3,  -1,  2,  2,  -7,  5,  7,  -12,  -5,  8,  -2,  2,  11,  -2,  1,  11,  -2,  -7,  4, 
 -6,  -38,  37,  9,  -54,  -16,  -15,  -72,  -40,  21,  29,  24,  -9,  -39,  -6,  2,  -35,  -20,  8,  -11, 
 -11,  5,  -1,  2,  4,  -6,  5,  10,  -4,  2,  6,  -3,  13,  16,  -9,  2,  22,  0,  -12,  4, 
 -7,  -42,  40,  18,  -47,  -12,  -13,  -69,  -30,  31,  28,  24,  3,  -28,  -3,  5,  -28,  -12,  13,  -8, 
 -11,  4,  0,  2,  1,  -10,  3,  10,  -8,  -1,  8,  -3,  6,  12,  -8,  0,  21,  3,  -10,  2, 
 -8,  -49,  41,  27,  -38,  -9,  -13,  -64,  -24,  33,  27,  23,  1,  -31,  -7,  3,  -27,  -8,  16,  -9, 
 -11,  6,  0,  2,  0,  -10,  5,  9,  -11,  -2,  7,  -5,  5,  13,  -6,  2,  17,  -4,  -13,  4, 
 -9,  -58,  43,  27,  -43,  -1,  0,  -61,  -22,  30,  9,  11,  8,  -26,  -14,  1,  -24,  -11,  15,  -3, 
 -9,  4,  0,  1,  0,  -8,  5,  6,  -12,  0,  12,  -3,  3,  12,  -1,  7,  17,  -5,  -11,  6, 
 -10,  -65,  39,  17,  -52,  8,  14,  -54,  -8,  38,  -3,  10,  35,  -7,  -12,  11,  -11,  -11,  11,  -3, 
 -11,  0,  -1,  1,  0,  -6,  8,  6,  -12,  0,  9,  -3,  5,  11,  -6,  2,  15,  -2,  -5,  10, 
 -10,  -70,  29,  12,  -49,  4,  4,  -51,  10,  49,  -9,  8,  47,  0,  -13,  22,  6,  -9,  6,  1, 
 -7,  0,  -1,  1,  1,  -2,  6,  3,  -7,  5,  5,  -9,  5,  12,  -8,  -2,  13,  -2,  -9,  2, 
 -10,  -72,  28,  18,  -44,  8,  21,  -34,  1,  36,  1,  22,  52,  6,  -10,  11,  -7,  -14,  9,  6, 
 -4,  -1,  -1,  0,  -1,  -7,  0,  -2,  -9,  0,  1,  -8,  5,  8,  -11,  -4,  10,  -1,  -6,  1, 
 -10,  -70,  29,  20,  -38,  15,  21,  -38,  -2,  28,  -13,  7,  39,  0,  -10,  12,  -9,  -13,  10,  2, 
 -7,  0,  -1,  1,  -1,  -8,  1,  0,  -15,  -8,  -3,  -12,  -2,  6,  -8,  -2,  9,  -3,  -4,  5, 
 -10,  -72,  24,  14,  -45,  9,  24,  -30,  1,  29,  -11,  4,  29,  -7,  -11,  11,  -7,  -12,  6,  0, 
 -5,  1,  -1,  1,  -2,  -6,  5,  3,  -11,  -4,  -4,  -18,  -6,  1,  -12,  -4,  7,  -6,  -5,  6, 
 -11,  -75,  23,  10,  -49,  10,  24,  -37,  -8,  22,  -18,  -2,  24,  -16,  -18,  12,  -9,  -19,  2,  0, 
 -7,  -1,  -1,  1,  -1,  -4,  7,  7,  -3,  6,  4,  -9,  4,  9,  -6,  2,  12,  -1,  -1,  8, 
 -11,  -76,  22,  11,  -42,  22,  30,  -39,  -7,  24,  -27,  -14,  29,  2,  -6,  16,  -1,  -8,  10,  3, 
 -5,  2,  0,  0,  -1,  -5,  4,  2,  -13,  -6,  0,  -6,  3,  5,  -9,  -2,  8,  -4,  -1,  9, 
 -10,  -74,  22,  13,  -40,  17,  25,  -36,  0,  28,  -26,  -16,  24,  -5,  -18,  1,  -12,  -13,  6,  0, 
 -6,  2,  1,  0,  -2,  -6,  2,  0,  -10,  2,  8,  -2,  5,  11,  -1,  3,  10,  -3,  -5,  2, 
 -10,  -76,  16,  11,  -39,  13,  20,  -33,  6,  37,  -11,  -5,  24,  -9,  -19,  2,  -9,  -12,  3,  -3, 
 -6,  1,  -1,  1,  0,  -3,  5,  2,  -8,  4,  8,  -5,  3,  11,  0,  5,  10,  -3,  -4,  3, 
 -2,  -12,  -26,  -7,  6,  -13,  -7,  11,  -6,  -9,  17,  13,  -5,  5,  9,  -1,  0,  1,  -4,  -1, 
 1,  -3,  -2,  -1,  -3,  -1,  2,  1,  -1,  -4,  -2,  0,  -2,  0,  5,  2,  -4,  -1,  0,  -1, 
 1,  13,  -50,  -24,  27,  -14,  -23,  23,  -1,  -23,  22,  18,  -19,  1,  17,  -4,  3,  16,  2,  -2, 
 3,  -2,  -2,  -1,  -4,  -2,  -1,  -1,  -1,  -7,  -5,  4,  -4,  -10,  5,  5,  -12,  -9,  2,  -1, 
 2,  12,  -54,  -30,  27,  -4,  -18,  12,  -9,  -22,  13,  5,  -15,  3,  2,  -9,  10,  15,  3,  11, 
 12,  1,  -1,  -1,  -1,  0,  -7,  -6,  3,  -5,  -9,  1,  -6,  -10,  5,  5,  -5,  -3,  -5,  -10, 
 2,  11,  -54,  -26,  30,  -8,  -23,  16,  -7,  -27,  15,  18,  -7,  3,  3,  -14,  -1,  8,  -2,  5, 
 10,  2,  -1,  0,  1,  5,  1,  -3,  -2,  -5,  -1,  8,  -3,  -8,  3,  4,  0,  4,  -1,  -7, 
 0,  -10,  -41,  -9,  18,  -16,  -7,  25,  -3,  -5,  40,  28,  1,  17,  15,  -4,  6,  8,  -2,  5, 
 8,  0,  0,  -1,  0,  1,  -9,  -9,  -3,  -12,  -11,  3,  -4,  -14,  1,  7,  0,  3,  3,  -2, 
 -3,  -42,  13,  35,  5,  12,  36,  22,  16,  35,  31,  21,  34,  38,  23,  15,  8,  -2,  3,  12, 
 7,  0,  0,  -1,  -3,  -4,  -6,  -8,  -9,  -9,  -8,  -7,  -4,  6,  12,  7,  2,  -1,  -4,  -2, 
 -3,  -40,  28,  25,  -10,  29,  40,  1,  22,  44,  10,  12,  37,  18,  8,  22,  12,  4,  12,  9, 
 2,  3,  1,  0,  -2,  -6,  -3,  -1,  -6,  -4,  -1,  -7,  -3,  0,  -6,  -3,  4,  -1,  -2,  3, 
 -5,  -32,  8,  12,  -7,  12,  17,  -3,  10,  21,  -2,  0,  21,  10,  -3,  5,  6,  3,  5,  2, 
 -1,  1,  0,  0,  -1,  -5,  -2,  1,  -3,  -5,  -2,  -1,  0,  0,  -3,  -1,  3,  -1,  -4,  1, 
 -5,  -59,  10,  11,  -26,  9,  17,  -21,  4,  24,  -20,  -15,  26,  7,  -19,  -5,  4,  5,  8,  -1, 
 -5,  1,  0,  0,  0,  -7,  2,  13,  -1,  -12,  -4,  -1,  -2,  -4,  -14,  -16,  -6,  -8,  -11,  0, 
 -5,  -90,  6,  17,  -30,  14,  31,  -16,  13,  38,  -16,  -7,  53,  26,  -25,  -18,  5,  22,  30,  10, 
 -5,  0,  0,  1,  0,  -13,  -2,  15,  -15,  -42,  -17,  8,  7,  3,  -11,  -23,  -13,  -6,  -10,  2, 
 0,  7,  -19,  -7,  -1,  -25,  2,  26,  -17,  -19,  17,  -5,  -18,  13,  0,  -21,  4,  9,  -12,  -4, 
 6,  -1,  -2,  -1,  -1,  2,  -2,  -1,  5,  -2,  -3,  5,  -3,  -5,  6,  1,  -5,  4,  3,  -4, 
 3,  25,  -27,  -13,  10,  -26,  -8,  31,  -14,  -28,  19,  1,  -25,  10,  7,  -23,  0,  12,  -11,  -6, 
 6,  -1,  -2,  -1,  -1,  3,  -1,  -3,  4,  1,  -4,  4,  0,  -5,  3,  2,  -4,  2,  3,  -3, 
 4,  28,  -11,  0,  7,  -34,  -12,  36,  -3,  -34,  -2,  3,  -6,  3,  -13,  -18,  9,  6,  -14,  -4, 
 4,  -3,  -1,  -1,  1,  3,  -6,  -1,  11,  -2,  -7,  8,  2,  -8,  5,  3,  -6,  3,  4,  -4, 
 3,  27,  -11,  -1,  11,  -28,  -15,  33,  5,  -29,  -3,  6,  -5,  3,  -5,  -14,  4,  6,  -9,  -4, 
 3,  -2,  -1,  -1,  0,  2,  -4,  -2,  8,  0,  -5,  6,  1,  -7,  3,  4,  -5,  1,  5,  -3, 
 3,  13,  -32,  -3,  37,  -11,  -29,  9,  -6,  -22,  15,  10,  -27,  -8,  11,  -10,  -13,  2,  -1,  -6, 
 -2,  0,  -1,  0,  0,  -2,  -1,  0,  -4,  -6,  0,  -3,  -9,  -2,  3,  -6,  -1,  6,  -1,  -1, 
 3,  27,  -29,  -7,  28,  -21,  -21,  33,  6,  -25,  12,  13,  -16,  0,  5,  -13,  -6,  1,  -9,  -6, 
 0,  -2,  -1,  -1,  0,  0,  -5,  -3,  0,  -8,  -6,  4,  -4,  -5,  6,  0,  -5,  4,  2,  -6, 
 3,  27,  -23,  -8,  16,  -25,  -11,  30,  -13,  -29,  20,  6,  -26,  4,  10,  -15,  -2,  7,  -8,  -4, 
 3,  -2,  -1,  -1,  0,  2,  -4,  -2,  7,  -2,  -6,  6,  1,  -6,  4,  3,  -5,  2,  4,  -3, 
 -1,  4,  -3,  -2,  -13,  -18,  14,  14,  -28,  -12,  24,  -6,  -26,  6,  8,  -12,  -4,  2,  -5,  -2, 
 0,  -2,  -1,  -1,  1,  1,  -5,  1,  7,  -4,  -3,  8,  1,  -5,  4,  1,  -3,  4,  2,  -3, 
 -7,  -52,  12,  -11,  -66,  -27,  -17,  -51,  0,  45,  12,  21,  54,  23,  0,  17,  10,  0,  6,  1, 
 -3,  1,  0,  0,  -1,  -7,  -3,  -2,  -11,  -7,  -2,  -10,  -7,  -2,  -11,  -8,  0,  -4,  -5,  1, 
 -2,  -24,  -29,  -5,  -1,  -22,  -7,  12,  -12,  -13,  10,  -2,  -12,  5,  -6,  -24,  -7,  4,  -5,  -4, 
 2,  0,  -1,  0,  1,  0,  -4,  0,  3,  -3,  -1,  7,  -1,  -4,  5,  2,  -4,  6,  8,  -2, 
 1,  16,  -36,  -12,  26,  -10,  -6,  33,  -7,  -31,  10,  5,  -15,  9,  5,  -22,  -3,  13,  -4,  -8, 
 1,  0,  -1,  0,  1,  1,  -3,  1,  6,  -2,  -1,  6,  -4,  -5,  6,  -1,  -7,  4,  3,  -4, 
 1,  28,  -32,  -15,  28,  -2,  -1,  28,  -11,  -34,  2,  -2,  -10,  18,  5,  -21,  4,  16,  -7,  -10, 
 1,  0,  -1,  -1,  1,  1,  -4,  1,  7,  -3,  -2,  7,  -5,  -7,  9,  3,  -8,  4,  6,  -4, 
 -1,  17,  -17,  -14,  9,  -3,  -7,  8,  -2,  -9,  5,  1,  -8,  -1,  -3,  -5,  5,  3,  -7,  -4, 
 1,  -1,  -1,  0,  0,  0,  -1,  2,  0,  -4,  3,  6,  -6,  -4,  7,  0,  -5,  5,  4,  -3, 
 -9,  -112,  -11,  0,  -51,  -7,  2,  -40,  -1,  17,  -32,  -10,  26,  -13,  -16,  17,  -2,  -16,  4,  3, 
 -3,  3,  1,  -1,  -3,  -4,  10,  15,  5,  10,  6,  -18,  -18,  -5,  -9,  0,  14,  7,  3,  6, 
 -10,  -110,  -15,  -8,  -53,  -2,  9,  -33,  5,  19,  -28,  0,  28,  -26,  -26,  20,  2,  -17,  2,  4, 
 -1,  5,  2,  -1,  -2,  -5,  6,  10,  2,  11,  12,  -6,  -6,  -5,  -16,  -3,  13,  4,  1,  7, 
 -10,  -107,  -16,  -19,  -52,  21,  21,  -42,  1,  14,  -49,  -15,  29,  -24,  -25,  23,  2,  -14,  14,  13, 
 2,  7,  3,  -1,  -1,  -4,  6,  14,  13,  23,  12,  -20,  -20,  -13,  -24,  -5,  22,  14,  4,  5, 
 -10,  -109,  -14,  -20,  -52,  32,  29,  -50,  -7,  13,  -53,  -22,  31,  -16,  -21,  22,  3,  -10,  16,  12, 
 1,  7,  3,  0,  -1,  -4,  10,  19,  17,  27,  11,  -30,  -32,  -21,  -28,  -6,  25,  19,  8,  3, 
 -10,  -108,  -11,  -14,  -50,  26,  24,  -48,  -8,  7,  -56,  -17,  35,  -16,  -21,  24,  4,  -12,  10,  6, 
 -3,  5,  2,  0,  -1,  -6,  7,  16,  15,  25,  11,  -23,  -25,  -19,  -30,  -8,  21,  14,  5,  4, 
 -10,  -110,  -14,  -12,  -52,  11,  15,  -43,  -6,  5,  -49,  -10,  33,  -21,  -28,  17,  4,  -11,  10,  7, 
 -1,  5,  1,  0,  0,  -5,  6,  16,  14,  22,  15,  -11,  -13,  -8,  -17,  -3,  15,  7,  4,  6, 
 -10,  -111,  -6,  -1,  -55,  -2,  9,  -43,  -7,  13,  -35,  -7,  29,  -20,  -26,  15,  4,  -8,  10,  6, 
 -1,  4,  1,  0,  -1,  -3,  12,  16,  5,  13,  10,  -17,  -19,  -5,  -8,  -1,  11,  4,  1,  5, 
 -10,  -113,  -7,  4,  -49,  -5,  4,  -35,  3,  11,  -40,  -7,  26,  -26,  -25,  19,  -2,  -19,  5,  5, 
 -5,  1,  1,  0,  -2,  -5,  6,  11,  5,  16,  15,  -8,  -7,  0,  -9,  0,  12,  1,  -2,  6, 
 -11,  -114,  -6,  1,  -51,  -2,  -5,  -57,  0,  23,  -37,  -7,  27,  -32,  -30,  28,  8,  -16,  8,  10, 
 -2,  2,  1,  0,  -1,  -3,  10,  12,  4,  19,  21,  -4,  -4,  4,  -9,  -2,  16,  10,  7,  10, 
 -11,  -106,  4,  9,  -43,  6,  0,  -53,  1,  12,  -53,  -11,  34,  -25,  -20,  40,  15,  -11,  15,  14, 
 -2,  3,  2,  -1,  -1,  -2,  9,  10,  1,  10,  7,  -15,  -8,  0,  -11,  4,  21,  5,  1,  9, 
 -11,  -108,  0,  6,  -45,  7,  3,  -58,  -13,  10,  -45,  -16,  25,  -21,  -20,  26,  8,  -8,  14,  7, 
 -7,  1,  2,  -1,  -1,  1,  10,  0,  -13,  9,  17,  -11,  -13,  2,  -2,  1,  10,  3,  2,  5, 
 -11,  -118,  -5,  3,  -42,  18,  3,  -67,  -8,  22,  -49,  -23,  26,  -25,  -27,  24,  7,  -13,  9,  4, 
 -6,  1,  1,  0,  -1,  -3,  9,  4,  -11,  10,  18,  -9,  -7,  5,  -9,  -5,  12,  5,  -1,  5, 
 -11,  -108,  4,  1,  -63,  -16,  -15,  -57,  8,  23,  -50,  -14,  34,  -25,  -26,  27,  4,  -18,  6,  3, 
 -8,  1,  1,  0,  0,  -5,  4,  3,  -10,  2,  8,  -10,  -6,  4,  -4,  4,  13,  -1,  -1,  6, 
 -11,  -105,  2,  1,  -57,  -4,  4,  -46,  -2,  15,  -42,  -12,  28,  -22,  -22,  24,  3,  -16,  8,  7, 
 -4,  2,  1,  0,  -1,  -4,  6,  5,  -5,  7,  8,  -13,  -4,  8,  -9,  -9,  7,  2,  -1,  2, 
 -10,  -106,  -7,  -5,  -58,  -1,  22,  -28,  -11,  -4,  -48,  -18,  24,  -8,  -12,  16,  0,  -4,  18,  12, 
 1,  5,  2,  0,  0,  -3,  8,  12,  5,  13,  11,  -10,  -10,  -3,  -16,  -14,  4,  4,  2,  0, 
 -10,  -109,  -13,  -4,  -47,  5,  21,  -28,  -12,  -10,  -52,  -14,  30,  -4,  -8,  19,  -2,  -8,  19,  14, 
 1,  5,  2,  0,  0,  -1,  9,  14,  11,  21,  14,  -10,  -10,  -6,  -22,  -15,  6,  5,  1,  1, 
 -9,  -108,  -11,  -5,  -50,  8,  19,  -43,  -15,  14,  -30,  -18,  23,  2,  -5,  12,  -4,  -5,  14,  8, 
 4,  8,  2,  0,  0,  -2,  13,  17,  8,  20,  23,  -6,  -17,  -8,  -15,  -16,  -4,  0,  1,  0, 
 -10,  -106,  -8,  -2,  -50,  4,  17,  -39,  -16,  0,  -44,  -19,  22,  -7,  -9,  16,  -1,  -4,  20,  12, 
 0,  5,  2,  0,  0,  0,  10,  11,  3,  13,  10,  -15,  -15,  -4,  -11,  -7,  7,  4,  2,  4, 
 -11,  -109,  1,  7,  -48,  7,  19,  -43,  -26,  -21,  -65,  -17,  37,  -6,  -16,  14,  -8,  -15,  14,  10, 
 -4,  3,  2,  0,  1,  1,  9,  6,  -4,  9,  11,  -9,  -4,  5,  -9,  -5,  8,  0,  -3,  4, 
 -13,  -127,  15,  18,  -50,  24,  35,  -43,  -13,  -9,  -73,  -11,  53,  -15,  -24,  26,  -5,  -22,  16,  10, 
 -9,  1,  2,  0,  0,  -2,  4,  0,  -5,  14,  12,  -14,  0,  11,  -13,  -11,  7,  -5,  -7,  6, 
 5,  -188,  57,  41,  -96,  37,  53,  -90,  0,  64,  -63,  -27,  57,  -32,  -39,  37,  -8,  -32,  18,  5, 
 -14,  3,  2,  1,  -1,  -10,  10,  5,  -18,  10,  16,  -20,  2,  21,  -17,  -8,  20,  -7,  -11,  11, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
 5,  269,  -166,  -82,  197,  -72,  -126,  154,  -1,  -137,  96,  47,  -115,  38,  64,  -75,  0,  51,  -33,  -14, 
 24,  -6,  -4,  -3,  0,  16,  -17,  -11,  32,  -14,  -27,  35,  0,  -36,  26,  13,  -33,  11,  18,  -20, 
